exp,wks,occ,ind,south,smsa,ms,fem,union,ed,blk,lwage,id,t,tdum1,tdum2,tdum3,tdum4,tdum5,tdum6,tdum7,exp2
12,50,0,1,1,1,1,0,0,16,0,6.62007,195,2,0,1,0,0,0,0,0,144
13,50,0,1,1,1,1,0,0,16,0,6.6970301,195,3,0,0,1,0,0,0,0,169
14,50,0,1,1,1,1,0,0,16,0,6.8297901,195,4,0,0,0,1,0,0,0,196
15,50,0,1,1,1,1,0,0,16,0,6.9077601,195,5,0,0,0,0,1,0,0,225
16,51,0,1,1,1,1,0,0,16,0,6.72263,195,6,0,0,0,0,0,1,0,256
17,52,0,1,1,1,1,0,0,16,0,6.7202201,195,7,0,0,0,0,0,0,1,289
7,46,1,0,1,0,1,0,0,9,0,6.0520902,196,1,1,0,0,0,0,0,0,49
8,50,1,0,1,0,1,0,0,9,0,6.2146101,196,2,0,1,0,0,0,0,0,64
9,49,1,0,1,0,1,0,0,9,0,6.4377499,196,3,0,0,1,0,0,0,0,81
10,48,1,0,1,0,1,0,0,9,0,6.5861702,196,4,0,0,0,1,0,0,0,100
11,50,1,0,1,0,1,0,0,9,0,6.6846099,196,5,0,0,0,0,1,0,0,121
12,50,1,0,1,0,1,0,0,9,0,6.7452402,196,6,0,0,0,0,0,1,0,144
13,40,1,0,1,0,1,0,0,9,0,6.9077601,196,7,0,0,0,0,0,0,1,169
20,50,1,1,1,0,0,1,0,7,0,5.53339,197,1,1,0,0,0,0,0,0,400
21,50,1,1,1,0,0,1,0,7,0,5.8200798,197,2,0,1,0,0,0,0,0,441
22,50,1,1,1,0,0,1,0,7,0,5.8999,197,3,0,0,1,0,0,0,0,484
23,50,1,1,1,0,0,1,0,7,0,5.9763498,197,4,0,0,0,1,0,0,0,529
24,49,1,1,1,0,0,1,0,7,0,6.0520902,197,5,0,0,0,0,1,0,0,576
25,48,1,1,1,0,0,1,0,7,0,6.1290498,197,6,0,0,0,0,0,1,0,625
26,39,1,1,1,0,0,1,0,7,0,6.2126098,197,7,0,0,0,0,0,0,1,676
29,47,0,1,0,0,1,0,0,12,0,6.6846099,198,1,1,0,0,0,0,0,0,841
30,48,0,1,0,0,1,0,0,12,0,6.6846099,198,2,0,1,0,0,0,0,0,900
31,47,0,1,0,0,1,0,0,12,0,6.77422,198,3,0,0,1,0,0,0,0,961
32,45,0,1,0,0,1,0,0,12,0,6.84588,198,4,0,0,0,1,0,0,0,1024
33,45,0,1,0,0,1,0,0,12,0,7.0255399,198,5,0,0,0,0,1,0,0,1089
34,45,0,1,0,0,1,0,0,12,0,7.0884099,198,6,0,0,0,0,0,1,0,1156
35,45,0,1,0,0,1,0,0,12,0,7.1308999,198,7,0,0,0,0,0,0,1,1225
8,50,0,0,0,1,0,0,0,13,0,6.3969302,199,1,1,0,0,0,0,0,0,64
9,50,0,0,0,1,0,0,0,13,0,6.5191498,199,2,0,1,0,0,0,0,0,81
10,48,0,0,0,1,0,0,0,13,0,6.60394,199,3,0,0,1,0,0,0,0,100
11,50,0,0,0,1,0,0,0,13,0,6.7381501,199,4,0,0,0,1,0,0,0,121
12,49,0,0,0,1,0,0,0,13,0,6.84268,199,5,0,0,0,0,1,0,0,144
13,48,0,0,0,1,0,0,0,13,0,6.9077601,199,6,0,0,0,0,0,1,0,169
14,50,0,0,0,1,0,0,0,13,0,7.0900798,199,7,0,0,0,0,0,0,1,196
3,43,0,0,0,0,1,0,0,17,0,6.17379,200,1,1,0,0,0,0,0,0,9
4,38,0,0,0,0,1,0,0,17,0,6.3368301,200,2,0,1,0,0,0,0,0,16
5,36,0,0,0,0,1,0,0,17,0,6.3543701,200,3,0,0,1,0,0,0,0,25
6,36,0,0,0,0,1,0,0,17,0,6.3952599,200,4,0,0,0,1,0,0,0,36
7,36,0,0,0,0,1,0,1,17,0,6.5510802,200,5,0,0,0,0,1,0,0,49
8,37,0,0,0,0,1,0,1,17,0,6.6846099,200,6,0,0,0,0,0,1,0,64
9,38,0,0,0,0,1,0,0,17,0,6.73102,200,7,0,0,0,0,0,0,1,81
20,48,1,1,0,0,1,0,1,11,0,6.1633101,201,1,1,0,0,0,0,0,0,400
21,47,1,1,0,0,1,0,1,11,0,6.2422199,201,2,0,1,0,0,0,0,0,441
22,48,1,1,0,0,1,0,1,11,0,6.3664699,201,3,0,0,1,0,0,0,0,484
23,47,1,1,0,0,1,0,1,11,0,6.4425402,201,4,0,0,0,1,0,0,0,529
24,47,1,1,0,0,1,0,1,11,0,6.5102601,201,5,0,0,0,0,1,0,0,576
25,45,1,1,0,0,1,0,1,11,0,6.6240702,201,6,0,0,0,0,0,1,0,625
26,47,1,1,0,0,1,0,1,11,0,6.7153802,201,7,0,0,0,0,0,0,1,676
7,50,0,0,1,1,0,1,0,12,0,5.9080801,202,1,1,0,0,0,0,0,0,49
8,50,0,0,1,1,0,1,0,12,0,5.92693,202,2,0,1,0,0,0,0,0,64
9,51,0,0,1,1,0,1,0,12,0,6.1070199,202,3,0,0,1,0,0,0,0,81
10,51,0,0,1,1,0,1,0,12,0,6.2614899,202,4,0,0,0,1,0,0,0,100
11,48,0,0,1,1,0,1,0,12,0,6.2614899,202,5,0,0,0,0,1,0,0,121
12,50,0,0,1,1,0,1,0,12,0,6.3171601,202,6,0,0,0,0,0,1,0,144
13,50,0,0,1,1,0,1,0,12,0,6.42487,202,7,0,0,0,0,0,0,1,169
19,46,0,0,0,1,1,0,0,9,0,6.0799298,203,1,1,0,0,0,0,0,0,361
20,52,0,0,0,1,1,0,0,9,0,6.0799298,203,2,0,1,0,0,0,0,0,400
21,51,0,0,0,1,1,0,0,9,0,6.1377301,203,3,0,0,1,0,0,0,0,441
22,50,0,0,0,1,1,0,0,9,0,6.1882601,203,4,0,0,0,1,0,0,0,484
23,51,0,0,0,1,1,0,0,9,0,6.1882601,203,5,0,0,0,0,1,0,0,529
24,51,0,0,0,1,1,0,0,9,0,5.9661498,203,6,0,0,0,0,0,1,0,576
25,52,0,0,0,1,1,0,0,9,0,6.01616,203,7,0,0,0,0,0,0,1,625
32,50,1,0,1,0,1,0,1,9,0,6.4769702,204,1,1,0,0,0,0,0,0,1024
33,48,1,0,1,0,1,0,1,9,0,6.5366902,204,2,0,1,0,0,0,0,0,1089
34,45,1,0,1,0,1,0,0,9,0,6.5861702,204,3,0,0,1,0,0,0,0,1156
35,38,1,0,1,0,1,0,1,9,0,6.67203,204,4,0,0,0,1,0,0,0,1225
36,28,1,0,1,0,1,0,1,9,0,6.8023901,204,5,0,0,0,0,1,0,0,1296
37,44,1,0,1,0,1,0,1,9,0,6.9373102,204,6,0,0,0,0,0,1,0,1369
38,46,1,0,1,0,1,0,1,9,0,7.0475202,204,7,0,0,0,0,0,0,1,1444
25,45,1,0,1,0,1,0,1,12,0,6.5467901,205,1,1,0,0,0,0,0,0,625
26,48,1,0,1,0,1,0,1,12,0,6.6846099,205,2,0,1,0,0,0,0,0,676
27,42,1,0,1,0,1,0,1,12,0,6.9077601,205,3,0,0,1,0,0,0,0,729
28,36,1,0,1,0,1,0,1,12,0,6.6945601,205,4,0,0,0,1,0,0,0,784
29,48,1,0,1,0,1,0,1,12,0,6.9077601,205,5,0,0,0,0,1,0,0,841
30,34,1,0,1,0,1,0,1,12,0,6.9382801,205,6,0,0,0,0,0,1,0,900
31,34,1,0,1,0,1,0,1,12,0,7.0483899,205,7,0,0,0,0,0,0,1,961
12,48,0,0,0,1,1,0,0,13,0,6.9057498,206,1,1,0,0,0,0,0,0,144
13,50,0,0,0,1,1,0,0,13,0,6.9057498,206,2,0,1,0,0,0,0,0,169
14,50,0,0,0,0,1,0,0,13,0,7.3427801,206,3,0,0,1,0,0,0,0,196
15,49,0,0,0,0,1,0,0,13,0,7.4759102,206,4,0,0,0,1,0,0,0,225
16,49,0,0,0,1,1,0,0,13,0,7.50108,206,5,0,0,0,0,1,0,0,256
17,49,0,0,0,1,1,0,0,13,0,7.2174401,206,6,0,0,0,0,0,1,0,289
18,47,0,0,0,1,1,0,0,13,0,7.8728399,206,7,0,0,0,0,0,0,1,324
13,51,0,0,0,1,1,0,0,17,0,6.9057498,207,1,1,0,0,0,0,0,0,169
14,35,0,0,0,1,1,0,0,17,0,6.9057498,207,2,0,1,0,0,0,0,0,196
15,52,0,0,0,1,1,0,0,17,0,7.31322,207,3,0,0,1,0,0,0,0,225
16,52,0,0,0,1,1,0,0,17,0,7.7066102,207,4,0,0,0,1,0,0,0,256
17,52,0,0,0,1,1,0,0,17,0,6.9828601,207,5,0,0,0,0,1,0,0,289
18,52,0,0,0,1,1,0,0,17,0,7.46737,207,6,0,0,0,0,0,1,0,324
19,51,0,0,0,1,1,0,0,17,0,7.9193602,207,7,0,0,0,0,0,0,1,361
15,22,1,0,0,1,0,1,0,11,1,5.39363,208,1,1,0,0,0,0,0,0,225
16,46,1,0,0,1,0,1,0,11,1,5.5214601,208,2,0,1,0,0,0,0,0,256
17,50,1,0,0,1,0,1,1,11,1,5.7525702,208,3,0,0,1,0,0,0,0,289
18,49,1,0,0,1,0,1,1,11,1,5.7525702,208,4,0,0,0,1,0,0,0,324
19,50,1,0,0,1,0,1,1,11,1,5.8141298,208,5,0,0,0,0,1,0,0,361
20,41,1,0,0,1,0,1,0,11,1,5.9532399,208,6,0,0,0,0,0,1,0,400
21,42,1,0,0,1,0,1,0,11,1,6.0520902,208,7,0,0,0,0,0,0,1,441
23,49,0,0,0,0,1,0,0,17,0,6.5510802,209,1,1,0,0,0,0,0,0,529
24,40,0,0,0,0,1,0,0,17,0,6.67203,209,2,0,1,0,0,0,0,0,576
25,44,0,0,0,0,1,0,0,17,0,6.6656799,209,3,0,0,1,0,0,0,0,625
26,43,0,0,0,0,1,0,0,17,0,6.67203,209,4,0,0,0,1,0,0,0,676
27,41,0,0,0,0,1,0,0,17,0,6.7153802,209,5,0,0,0,0,1,0,0,729
28,40,0,0,0,0,1,0,0,17,0,6.8023901,209,6,0,0,0,0,0,1,0,784
29,42,0,0,0,0,1,0,0,17,0,6.8976998,209,7,0,0,0,0,0,0,1,841
34,39,1,1,0,0,0,0,1,8,0,6.62007,210,1,1,0,0,0,0,0,0,1156
35,48,1,1,0,0,0,0,1,8,0,6.62007,210,2,0,1,0,0,0,0,0,1225
36,48,1,1,0,0,0,0,1,8,0,6.7153802,210,3,0,0,1,0,0,0,0,1296
37,48,1,1,0,0,0,0,1,8,0,6.8023901,210,4,0,0,0,1,0,0,0,1369
38,47,1,1,0,0,0,0,1,8,0,6.8564601,210,5,0,0,0,0,1,0,0,1444
39,45,1,1,0,0,0,0,1,8,0,6.9077601,210,6,0,0,0,0,0,1,0,1521
40,45,1,1,0,0,0,0,1,8,0,6.9565501,210,7,0,0,0,0,0,0,1,1600
30,49,0,1,0,1,1,0,0,10,0,6.77422,211,1,1,0,0,0,0,0,0,900
31,48,0,1,0,1,1,0,0,10,0,6.9057498,211,2,0,1,0,0,0,0,0,961
32,49,0,1,0,1,1,0,0,10,0,6.9077601,211,3,0,0,1,0,0,0,0,1024
33,49,0,1,0,1,1,0,0,10,0,7.3695998,211,4,0,0,0,1,0,0,0,1089
34,52,0,1,0,1,1,0,0,10,0,7.45298,211,5,0,0,0,0,1,0,0,1156
35,49,0,1,0,1,1,0,0,10,0,7.6496902,211,6,0,0,0,0,0,1,0,1225
36,48,0,1,0,1,1,0,1,10,0,7.5496101,211,7,0,0,0,0,0,0,1,1296
7,49,0,1,0,1,1,0,0,17,0,6.9057498,212,1,1,0,0,0,0,0,0,49
8,48,0,1,0,1,1,0,0,17,0,6.9057498,212,2,0,1,0,0,0,0,0,64
9,49,0,1,0,1,1,0,0,17,0,7.0900798,212,3,0,0,1,0,0,0,0,81
10,49,0,1,0,1,1,0,0,17,0,7.20786,212,4,0,0,0,1,0,0,0,100
11,47,0,1,0,1,1,0,0,17,0,7.31322,212,5,0,0,0,0,1,0,0,121
12,49,0,1,0,1,1,0,0,17,0,7.20117,212,6,0,0,0,0,0,1,0,144
13,49,0,1,0,1,1,0,0,17,0,7.6009002,212,7,0,0,0,0,0,0,1,169
27,48,0,0,0,1,1,0,0,11,0,6.9057498,213,1,1,0,0,0,0,0,0,729
28,49,1,0,0,1,1,0,0,11,0,6.9057498,213,2,0,1,0,0,0,0,0,784
29,49,1,0,0,1,1,0,0,11,0,7.0030699,213,3,0,0,1,0,0,0,0,841
30,51,1,0,0,1,1,0,0,11,0,7.0900798,213,4,0,0,0,1,0,0,0,900
31,48,1,0,0,1,1,0,0,11,0,7.1308999,213,5,0,0,0,0,1,0,0,961
32,49,1,0,0,1,1,0,0,11,0,7.0817099,213,6,0,0,0,0,0,1,0,1024
33,48,1,1,0,1,1,0,0,11,0,7.2442298,213,7,0,0,0,0,0,0,1,1089
24,49,0,0,0,1,1,0,0,12,0,6.2859998,214,1,1,0,0,0,0,0,0,576
25,48,1,0,0,1,1,0,0,12,0,6.3543701,214,2,0,1,0,0,0,0,0,625
26,49,1,0,0,1,1,0,0,12,0,6.4377499,214,3,0,0,1,0,0,0,0,676
27,49,1,0,0,1,1,0,0,12,0,6.4377499,214,4,0,0,0,1,0,0,0,729
28,49,1,0,0,1,1,0,0,12,0,6.4769702,214,5,0,0,0,0,1,0,0,784
29,49,1,0,0,1,1,0,0,12,0,6.5510802,214,6,0,0,0,0,0,1,0,841
30,49,1,0,0,1,1,0,0,12,0,6.5510802,214,7,0,0,0,0,0,0,1,900
35,48,0,0,1,1,1,0,0,16,1,6.2634001,215,1,1,0,0,0,0,0,0,1225
36,50,0,0,1,1,1,0,0,16,1,6.17379,215,2,0,1,0,0,0,0,0,1296
37,50,0,0,1,1,1,0,0,16,1,6.1092501,215,3,0,0,1,0,0,0,0,1369
38,46,0,0,1,1,1,0,0,16,1,6.1092501,215,4,0,0,0,1,0,0,0,1444
39,52,0,0,1,1,1,0,0,16,1,6.3099198,215,5,0,0,0,0,1,0,0,1521
40,51,0,0,1,1,1,0,0,16,1,6.2146101,215,6,0,0,0,0,0,1,0,1600
41,50,0,0,1,1,1,0,0,16,1,6.3969302,215,7,0,0,0,0,0,0,1,1681
17,49,0,0,1,1,1,0,0,17,0,6.8564601,216,1,1,0,0,0,0,0,0,289
18,49,0,0,1,1,1,0,0,17,0,6.9057498,216,2,0,1,0,0,0,0,0,324
19,49,0,0,1,1,1,0,0,17,0,7.0475202,216,3,0,0,1,0,0,0,0,361
20,49,0,0,1,1,1,0,0,17,0,7.1308999,216,4,0,0,0,1,0,0,0,400
21,47,0,0,1,1,1,0,0,17,0,7.2442298,216,5,0,0,0,0,1,0,0,441
22,48,0,0,1,1,1,0,0,17,0,6.9948502,216,6,0,0,0,0,0,1,0,484
23,48,0,0,1,1,1,0,0,17,0,7.5496101,216,7,0,0,0,0,0,0,1,529
4,49,0,0,0,0,1,0,0,13,0,6.0520902,217,1,1,0,0,0,0,0,0,16
5,50,0,0,0,0,1,0,0,13,0,6.0520902,217,2,0,1,0,0,0,0,0,25
6,50,0,0,0,0,1,0,0,13,0,6.2146101,217,3,0,0,1,0,0,0,0,36
7,51,0,0,0,0,1,0,0,13,0,6.3332801,217,4,0,0,0,1,0,0,0,49
8,50,0,0,0,0,1,0,0,13,0,6.4377499,217,5,0,0,0,0,1,0,0,64
9,49,0,0,0,0,1,0,0,13,0,6.1923599,217,6,0,0,0,0,0,1,0,81
10,49,0,0,0,0,1,0,0,13,0,6.53233,217,7,0,0,0,0,0,0,1,100
11,46,1,1,0,0,1,0,1,12,0,6.3153601,218,1,1,0,0,0,0,0,0,121
12,12,1,1,0,0,1,0,1,12,0,6.3332801,218,2,0,1,0,0,0,0,0,144
13,49,1,1,0,0,1,0,1,12,0,6.4019198,218,3,0,0,1,0,0,0,0,169
14,49,1,1,0,0,1,0,1,12,0,6.5410299,218,4,0,0,0,1,0,0,0,196
15,48,1,1,0,0,1,0,1,12,0,6.5467901,218,5,0,0,0,0,1,0,0,225
16,49,1,1,0,0,1,0,1,12,0,6.65028,218,6,0,0,0,0,0,1,0,256
17,49,1,1,0,0,1,0,1,12,0,6.6883502,218,7,0,0,0,0,0,0,1,289
19,48,0,0,0,1,1,0,0,12,0,6.8134398,219,1,1,0,0,0,0,0,0,361
20,43,0,0,0,1,1,0,0,12,0,6.8023901,219,2,0,1,0,0,0,0,0,400
21,48,0,0,0,1,1,0,1,12,0,6.9565501,219,3,0,0,1,0,0,0,0,441
22,48,0,0,0,1,1,0,0,12,0,7.0884099,219,4,0,0,0,1,0,0,0,484
23,48,0,0,0,1,1,0,1,12,0,7.3645501,219,5,0,0,0,0,1,0,0,529
24,50,0,0,0,1,1,0,0,12,0,7.4955401,219,6,0,0,0,0,0,1,0,576
25,50,1,0,0,1,1,0,1,12,0,7.2108202,219,7,0,0,0,0,0,0,1,625
33,43,0,0,1,1,1,0,1,12,0,6.4785099,220,1,1,0,0,0,0,0,0,1089
34,41,0,0,1,1,1,0,1,12,0,6.5539298,220,2,0,1,0,0,0,0,0,1156
35,43,0,0,1,1,1,0,1,12,0,6.6280398,220,3,0,0,1,0,0,0,0,1225
36,42,0,0,1,1,1,0,1,12,0,6.7452402,220,4,0,0,0,1,0,0,0,1296
37,41,0,0,1,1,1,0,1,12,0,6.8297901,220,5,0,0,0,0,1,0,0,1369
38,45,0,0,1,0,1,0,1,12,0,7.0900798,220,6,0,0,0,0,0,1,0,1444
39,46,0,0,1,0,1,0,1,12,0,7.0509901,220,7,0,0,0,0,0,0,1,1521
28,44,0,0,0,1,1,0,0,17,0,6.9057498,221,1,1,0,0,0,0,0,0,784
29,49,0,0,0,1,1,0,0,17,0,6.9057498,221,2,0,1,0,0,0,0,0,841
30,48,0,0,0,1,1,0,1,17,0,7.20786,221,3,0,0,1,0,0,0,0,900
31,45,0,0,0,1,1,0,1,17,0,7.2930198,221,4,0,0,0,1,0,0,0,961
32,46,0,0,0,1,1,0,1,17,0,7.3777599,221,5,0,0,0,0,1,0,0,1024
33,46,0,0,0,1,1,0,1,17,0,7.1546202,221,6,0,0,0,0,0,1,0,1089
34,46,0,0,0,1,1,0,1,17,0,7.2820702,221,7,0,0,0,0,0,0,1,1156
1,45,1,0,0,1,0,0,0,11,0,5.7037802,222,1,1,0,0,0,0,0,0,1
2,46,1,0,0,1,0,0,0,11,0,6.2634001,222,2,0,1,0,0,0,0,0,4
3,43,1,0,0,1,0,0,0,11,0,5.92693,222,3,0,0,1,0,0,0,0,9
4,36,1,0,0,1,0,0,0,11,0,5.5214601,222,4,0,0,0,1,0,0,0,16
5,44,0,0,0,1,0,0,0,11,0,5.9914598,222,5,0,0,0,0,1,0,0,25
6,47,1,0,0,1,0,0,0,11,0,6.1633101,222,6,0,0,0,0,0,1,0,36
7,51,1,0,0,1,0,0,0,11,0,6.3543701,222,7,0,0,0,0,0,0,1,49
12,50,0,1,1,0,1,0,0,14,0,6.1092501,223,1,1,0,0,0,0,0,0,144
13,49,0,1,1,0,1,0,0,14,0,6.2441702,223,2,0,1,0,0,0,0,0,169
14,50,0,1,1,0,1,0,0,14,0,6.28227,223,3,0,0,1,0,0,0,0,196
15,49,0,1,1,0,1,0,0,14,0,6.38519,223,4,0,0,0,1,0,0,0,225
16,50,0,1,1,0,1,0,0,14,0,6.4892001,223,5,0,0,0,0,1,0,0,256
17,49,0,1,1,0,1,0,0,14,0,6.5567799,223,6,0,0,0,0,0,1,0,289
18,48,0,1,1,0,1,0,0,14,0,6.77422,223,7,0,0,0,0,0,0,1,324
34,30,1,0,0,1,1,0,1,5,0,6.9057498,224,1,1,0,0,0,0,0,0,1156
35,26,1,0,0,1,1,0,1,5,0,6.9057498,224,2,0,1,0,0,0,0,0,1225
36,30,1,0,0,1,1,0,1,5,0,7.0387802,224,3,0,0,1,0,0,0,0,1296
37,36,1,0,0,1,1,0,1,5,0,7.12287,224,4,0,0,0,1,0,0,0,1369
38,49,1,0,0,1,1,0,1,5,0,7.12287,224,5,0,0,0,0,1,0,0,1444
39,44,1,0,0,1,1,0,1,5,0,7.1701198,224,6,0,0,0,0,0,1,0,1521
40,52,1,0,0,1,1,0,1,5,0,7.30653,224,7,0,0,0,0,0,0,1,1600
10,49,0,0,0,1,0,1,0,12,0,6.0234499,225,1,1,0,0,0,0,0,0,100
11,49,0,0,0,1,0,1,0,12,0,6.25383,225,2,0,1,0,0,0,0,0,121
12,49,0,0,0,1,0,1,0,12,0,6.3332801,225,3,0,0,1,0,0,0,0,144
13,49,0,0,0,1,0,1,0,12,0,6.4769702,225,4,0,0,0,1,0,0,0,169
14,49,0,0,0,1,0,1,0,12,0,6.4907198,225,5,0,0,0,0,1,0,0,196
15,49,0,0,0,1,0,1,0,12,0,6.84268,225,6,0,0,0,0,0,1,0,225
16,49,0,0,0,1,0,1,0,12,0,6.9017401,225,7,0,0,0,0,0,0,1,256
30,49,1,1,1,0,1,0,0,12,0,5.57973,226,1,1,0,0,0,0,0,0,900
31,52,1,1,1,0,1,0,0,12,0,5.6698799,226,2,0,1,0,0,0,0,0,961
32,51,1,1,1,0,1,0,0,12,0,5.8260002,226,3,0,0,1,0,0,0,0,1024
33,48,1,1,1,0,1,0,0,12,0,5.8749299,226,4,0,0,0,1,0,0,0,1089
34,50,1,1,1,0,1,0,0,12,0,5.8999,226,5,0,0,0,0,1,0,0,1156
35,43,1,1,1,0,1,0,0,12,0,6.1092501,226,6,0,0,0,0,0,1,0,1225
36,50,1,1,1,0,1,0,0,12,0,6.1923599,226,7,0,0,0,0,0,0,1,1296
29,47,0,0,0,1,1,0,0,16,0,6.9057498,227,1,1,0,0,0,0,0,0,841
30,52,0,0,0,1,1,0,0,16,0,6.9057498,227,2,0,1,0,0,0,0,0,900
31,43,0,0,0,1,1,0,0,16,0,7.1107001,227,3,0,0,1,0,0,0,0,961
32,48,0,0,0,1,1,0,0,16,0,7.1308999,227,4,0,0,0,1,0,0,0,1024
33,48,0,0,0,1,1,0,0,16,0,6.6707702,227,5,0,0,0,0,1,0,0,1089
34,48,0,0,0,1,1,0,0,16,0,6.9077601,227,6,0,0,0,0,0,1,0,1156
35,48,0,0,0,1,1,0,0,16,0,6.9077601,227,7,0,0,0,0,0,0,1,1225
2,50,0,0,1,1,1,0,0,16,0,6.1463299,228,1,1,0,0,0,0,0,0,4
3,50,0,0,1,1,1,0,0,16,0,6.5510802,228,2,0,1,0,0,0,0,0,9
4,50,0,0,0,1,1,0,0,16,0,6.8023901,228,3,0,0,1,0,0,0,0,16
5,50,0,0,0,1,1,0,0,16,0,6.9077601,228,4,0,0,0,1,0,0,0,25
6,50,0,0,0,1,1,0,0,16,0,7.0900798,228,5,0,0,0,0,1,0,0,36
7,50,0,0,0,1,1,0,0,16,0,7.2442298,228,6,0,0,0,0,0,1,0,49
8,49,0,0,0,1,1,0,0,16,0,7.31322,228,7,0,0,0,0,0,0,1,64
16,40,0,0,0,1,0,1,1,17,0,6.6846099,229,1,1,0,0,0,0,0,0,256
17,40,0,0,0,1,0,1,0,17,0,6.7452402,229,2,0,1,0,0,0,0,0,289
18,40,0,0,0,1,0,1,1,17,0,6.7452402,229,3,0,0,1,0,0,0,0,324
19,40,0,0,0,1,0,1,0,17,0,6.8564601,229,4,0,0,0,1,0,0,0,361
20,39,0,0,0,1,0,1,0,17,0,6.9077601,229,5,0,0,0,0,1,0,0,400
21,42,0,0,0,1,0,1,0,17,0,6.9077601,229,6,0,0,0,0,0,1,0,441
22,42,0,1,0,1,0,1,1,17,0,6.9077601,229,7,0,0,0,0,0,0,1,484
2,50,1,0,0,0,1,0,1,12,0,5.9134998,230,1,1,0,0,0,0,0,0,4
3,50,1,0,0,0,1,0,1,12,0,6.2402802,230,2,0,1,0,0,0,0,0,9
4,50,1,0,0,0,1,0,1,12,0,6.36303,230,3,0,0,1,0,0,0,0,16
5,50,1,0,0,0,1,0,1,12,0,6.5510802,230,4,0,0,0,1,0,0,0,25
6,50,1,0,0,0,1,0,1,12,0,6.7153802,230,5,0,0,0,0,1,0,0,36
7,50,1,0,0,0,1,0,1,12,0,6.8023901,230,6,0,0,0,0,0,1,0,49
8,50,1,0,0,0,1,0,1,12,0,6.9077601,230,7,0,0,0,0,0,0,1,64
23,49,0,1,0,1,1,0,0,16,0,6.9057498,231,1,1,0,0,0,0,0,0,529
24,48,0,1,0,1,1,0,0,16,0,6.9057498,231,2,0,1,0,0,0,0,0,576
25,49,0,1,0,1,1,0,0,16,0,7.6496902,231,3,0,0,1,0,0,0,0,625
26,48,0,1,0,1,1,0,0,16,0,7.8823099,231,4,0,0,0,1,0,0,0,676
27,49,0,1,0,1,1,0,0,16,0,7.8240499,231,5,0,0,0,0,1,0,0,729
28,48,0,1,0,1,1,0,0,16,0,7.9724698,231,6,0,0,0,0,0,1,0,784
29,48,0,1,0,1,1,0,0,16,0,8.0471897,231,7,0,0,0,0,0,0,1,841
27,34,0,0,0,0,1,0,0,17,0,6.0402498,232,1,1,0,0,0,0,0,0,729
28,49,0,0,0,0,1,0,0,17,0,6.9057498,232,2,0,1,0,0,0,0,0,784
29,49,0,0,0,0,1,0,0,17,0,6.9565501,232,3,0,0,1,0,0,0,0,841
30,47,0,0,0,0,1,0,0,17,0,7.0157099,232,4,0,0,0,1,0,0,0,900
31,46,0,0,0,0,1,0,1,17,0,7.0900798,232,5,0,0,0,0,1,0,0,961
32,48,0,0,0,0,1,0,0,17,0,7.1308999,232,6,0,0,0,0,0,1,0,1024
33,48,0,0,0,0,1,0,0,17,0,7.04141,232,7,0,0,0,0,0,0,1,1089
30,46,1,0,0,1,1,0,1,10,0,6.6333199,233,1,1,0,0,0,0,0,0,900
31,49,1,0,0,1,1,0,1,10,0,6.7153802,233,2,0,1,0,0,0,0,0,961
32,47,1,1,0,1,1,0,1,10,0,6.8297901,233,3,0,0,1,0,0,0,0,1024
33,50,1,1,0,1,1,0,1,10,0,6.9077601,233,4,0,0,0,1,0,0,0,1089
34,50,1,1,0,1,1,0,0,10,0,7.0030699,233,5,0,0,0,0,1,0,0,1156
35,45,1,1,0,1,1,0,1,10,0,7.08255,233,6,0,0,0,0,0,1,0,1225
36,39,1,1,0,1,1,0,1,10,0,7.1308999,233,7,0,0,0,0,0,0,1,1296
21,39,1,1,0,0,1,0,1,12,0,6.23245,234,1,1,0,0,0,0,0,0,441
22,47,1,1,0,0,1,0,1,12,0,6.3026199,234,2,0,1,0,0,0,0,0,484
23,48,1,1,0,0,1,0,1,12,0,6.3456402,234,3,0,0,1,0,0,0,0,529
24,48,1,1,0,0,1,0,1,12,0,6.4723501,234,4,0,0,0,1,0,0,0,576
25,50,1,1,0,0,1,0,1,12,0,6.48768,234,5,0,0,0,0,1,0,0,625
26,48,1,1,0,0,1,0,1,12,0,6.7153802,234,6,0,0,0,0,0,1,0,676
27,47,1,1,0,0,1,0,1,12,0,6.7452402,234,7,0,0,0,0,0,0,1,729
18,49,1,1,1,0,1,0,0,7,0,5.92693,235,1,1,0,0,0,0,0,0,324
19,48,1,1,1,0,1,0,0,7,0,5.9532399,235,2,0,1,0,0,0,0,0,361
20,46,1,1,1,0,1,0,0,7,0,6.1092501,235,3,0,0,1,0,0,0,0,400
21,48,1,1,1,0,1,0,0,7,0,6.1420398,235,4,0,0,0,1,0,0,0,441
22,46,1,1,1,0,1,0,0,7,0,6.17379,235,5,0,0,0,0,1,0,0,484
23,40,1,1,1,0,1,0,0,7,0,6.17379,235,6,0,0,0,0,0,1,0,529
24,49,1,1,1,0,1,0,0,7,0,6.17379,235,7,0,0,0,0,0,0,1,576
7,48,0,1,0,0,1,0,0,17,0,6.9057498,236,1,1,0,0,0,0,0,0,49
8,49,0,1,0,0,1,0,0,17,0,6.9057498,236,2,0,1,0,0,0,0,0,64
9,49,0,1,0,0,1,0,0,17,0,7.1891699,236,3,0,0,1,0,0,0,0,81
